x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
2.7087664200804533,7.072842234260427,13.431525737874232,13.497582195347666,10.621997938560229,7.688636083630585,6.971100305419541,9.9575928363637,11.513854026722004,19.700288917148544,10.329740737407946,15.717497751640577,5.971627594304305,15.323648009055324,9.915981005676516,6.9529700978948705,13.669815980527229,11.996357258117271,9.66616022941758,15.924062436782416,12.364940911186155,8.296383770584143,8.393103302142933,0.39426344115934553,9.213375517154423,12.083639092268069,13.896677541047836,4.926527389498246,6.8470545400393235,8.151055602979042,7.472649571126728,4.6694820027856485,18.645793806883113,9.939668031423434,11.148810896569264,9.185310439813268,8.553827978180134,7.068173650225859,12.825693533839653,15.341007458331028,A2,B3,C2,D0,E1,F4,G2,H1,I1,J1,K0,L1,M0,N0,O2,P3,Q2,R2,S3,T3
2.277124009200182,7.756474681118094,7.842891122538026,14.388414210080501,14.182736932642396,14.639530016754993,11.667861828616704,8.114633980110366,18.75677389214111,11.503934892434717,8.757291113968956,10.681917844570915,10.99873322574825,15.19879105976042,8.494646774361225,14.9481343347784,10.317655422581645,13.582264579477416,12.818526785939174,6.8380598433291695,6.349674205511067,2.9751414329295764,8.205358192834765,10.301239704860395,9.484531561880065,4.462728569287663,11.368485062631159,6.063348623112774,12.083162284199675,4.220674667463047,6.565770036023491,5.960393672129827,18.137710464959433,10.712443860545417,11.17633838326875,12.918340737053219,9.896376073425483,3.069166458764673,9.39395023856615,9.006693804593478,A2,B2,C0,D1,E3,F5,G1,H3,I0,J0,K2,L0,M2,N1,O3,P3,Q2,R1,S2,T1
9.020194156634522,14.837465085610429,10.156450083613214,10.238316798529478,13.596994393596892,14.526326547036719,12.088619647066366,7.173080356243332,5.388943559974527,14.326555202840483,13.381875930846705,15.055268686604059,7.13840568200203,14.785835657382242,4.3102293918186145,7.7779981812653185,13.209589491118692,13.229254346652752,10.012844212945435,15.489327322834395,6.7310271803269535,3.6530549720819505,7.234142840529155,11.267658293288992,7.1693282780810605,12.669879514072095,11.24497948653691,11.438315628754184,6.2036923219679085,8.98373759797841,9.761185306370495,7.757709742078937,18.468381797549913,10.156370040811352,9.85501062554718,13.478104419784138,13.940192634037217,3.721551947027401,5.2043558734284865,14.923893532519624,A1,B4,C0,D1,E5,F3,G2,H0,I1,J1,K2,L0,M0,N3,O2,P0,Q2,R1,S0,T2
2.8761004781832353,7.102389291709444,7.203214235530538,14.837411814697571,7.674441750003135,13.435578330999904,12.434955825304767,7.160855046909028,13.889719300978005,12.404144468846077,13.665619134750843,12.176719546658232,12.473477488317966,11.870571207440143,9.098029080218536,14.546450201973945,13.905163798955865,11.458927950906592,14.764150233470838,8.390209597466495,11.960971943841521,13.400484192141082,7.756276701181622,1.0363840353924962,8.905729179961945,11.37143697187924,11.982182298262948,6.48541006309673,11.951583141690543,4.447733853091839,10.044479761273488,5.558542114696919,1.7368618435238727,7.282878433080157,11.37948242144501,12.230577589045332,15.625167715725851,12.349244953702774,2.125665738461336,11.099004411105755,A2,B2,C1,D1,E0,F0,G3,H3,I1,J0,K1,L1,M0,N1,O3,P4,Q4,R1,S1,T0
2.946265639529983,6.788790616613055,9.020143710129553,14.097098675534937,14.318488624448214,15.1906346272845,5.350673651898887,9.6021263022278,5.189985547590719,13.413114368837904,13.242694029537551,15.04768654544028,13.396454718429247,9.775168036217831,9.229762813074522,14.634782128791308,10.530740105864792,13.319715589309519,9.753223153488104,15.81991564559967,11.014423595738325,13.035320331414548,12.731754735031553,12.019205936696498,10.983755822449348,3.916050532858524,12.203365350492403,10.471618834962676,12.436172107803033,9.238694550729157,8.009003116394647,4.897407654128122,1.7993134846247032,7.818177049244469,10.60744676167246,13.206662425677479,13.76462788328773,4.095815048949499,2.3154958392127383,11.033690956619164,A2,B2,C0,D0,E5,F3,G3,H3,I0,J1,K1,L2,M2,N3,O4,P3,Q4,R1,S0,T0
11.507764918518792,11.751810055949496,8.895097223821502,13.192224019872056,7.376436204723029,12.992003228070445,17.130431360634525,4.633969625354286,18.647910990828475,12.379724320682955,13.857975277369391,11.927971560923954,13.214608951544827,8.549528266217571,9.534876656258787,14.411591079270371,10.244699653823783,13.562160035649526,9.961113013072886,15.655593204630618,8.3545933604,2.5892671165647956,12.539814688988052,11.909962900484382,9.078875251866766,12.262921783250762,10.220590479721864,6.91176289262821,12.270157424135949,9.608863265841409,15.084479424581405,15.60448856640662,17.97537108303027,13.51647333078888,11.542536568952588,9.279082476883518,13.277401003320461,4.538407115363976,2.0914640175764996,11.225991130430808,A3,B2,C1,D2,E3,F0,G0,H3,I0,J1,K2,L2,M0,N1,O4,P1,Q0,R2,S0,T0
2.8853090112933595,6.790944341516592,11.945451112378702,6.2605183629900445,15.046888979127397,15.055671134709169,16.353240082829807,5.436418519307367,9.854341086163998,10.661383802963215,4.8254496737814865,7.62388678876759,8.227519691231652,12.735157805522741,10.5943969345011,6.521966520173466,14.303041916882753,11.36132973956448,9.923423303204293,15.595133936512195,5.899560516138608,4.666728159882734,9.478770259823948,1.8362011945000405,10.004377905976822,11.98371712041168,14.64637506490811,2.843276288320518,12.379392615641484,9.34422355575858,7.809969197393441,4.8645241572854205,19.84229383499671,8.776089887177797,11.68860872685874,9.406278524193855,10.698642937393492,10.480848703345146,2.030892339206258,11.19510025491031,A2,B1,C0,D2,E4,F1,G2,H1,I1,J1,K2,L1,M0,N0,O4,P3,Q2,R2,S4,T0
6.876198763501834,7.957991292834011,12.202172191722475,5.982409140499343,7.074346307108693,13.066190992211821,11.63254955716451,8.422232512057805,5.5886334733198595,12.031799653888498,15.654182368864811,14.442638946717732,7.093422724622337,13.494452533832733,14.552352754223131,11.774209640377176,10.622045284884424,13.21968679544417,10.00702614966769,15.582653546345211,11.06579874999524,13.85278801860497,6.441080247033581,11.818332233029835,7.647705322936906,12.825270307893895,14.926668290760185,4.809559721266668,10.691247511610566,5.400150183556139,9.665494874816217,5.858861925157225,4.7560431902524245,8.752063351197576,11.792468749670581,12.891942673604333,10.361666836401014,3.6639761443854133,6.361539366567481,14.356960970977687,A0,B1,C1,D1,E5,F3,G2,H2,I0,J1,K1,L0,M0,N0,O3,P4,Q1,R1,S0,T2
12.754415094147191,5.065238636386267,13.212830899052795,5.402793551639311,10.48523141885319,7.495076636574921,11.585233204412367,7.9383235919871025,13.499676528074254,12.848693418553657,8.728101294339348,4.1744416653488585,13.49169200327228,7.814452167044681,10.5116343297359,7.021365826059135,13.96652488197294,12.715615741601319,12.053042457363603,7.6423208629619666,12.930536268843563,13.234866279928989,12.247004804387139,12.486351424079867,17.47169921952282,9.697918243352325,6.483699853191014,9.01763365610127,13.741565299816454,11.854126722710543,9.43121994068658,5.8951639750361755,4.272885174241645,10.142156877662641,10.14154268843103,7.958600838633077,7.125915420225519,10.329409939996994,10.434853170102842,7.011957930627508,A4,B1,C2,D1,E0,F2,G0,H1,I1,J0,K1,L2,M3,N2,O1,P4,Q1,R0,S5,T1
6.737158923428178,7.501329365730138,11.272884371243206,10.52318488146518,7.654256795292527,13.351759812255377,16.566613443989674,4.709524903582717,3.4296827879762617,11.603013632806723,10.269630378804418,15.84208081379793,10.224439041752394,14.956831904598403,10.701032053340635,12.85825432551622,13.950715269312518,12.98188716608654,10.152171480958518,15.36498941960753,7.30387666272805,2.7001172718307176,6.460455362892348,11.777347476593524,12.637307626031378,7.797471881384613,5.450580761595591,9.573385596018454,10.446931481350378,10.258457565543614,14.309909118375627,16.41932206075482,1.431509100807341,8.407415095478731,10.789819734375815,6.424141706082634,14.461416809143245,2.3955952967135996,12.863918793625924,15.339557848346141,A0,B0,C1,D2,E2,F4,G1,H3,I1,J1,K2,L0,M1,N2,O0,P1,Q4,R0,S0,T3
