FriendlyId,district2020,district2022,party,votes,state
25001001877,9.0,9.0,Dem,1386,MASSACHUSETTS
25001000566,9.0,9.0,Dem,3107,MASSACHUSETTS
25001000113,9.0,9.0,Dem,1111,MASSACHUSETTS
25011000825,2.0,2.0,Dem,679,MASSACHUSETTS
25011000852,2.0,2.0,Dem,801,MASSACHUSETTS
25011001271,2.0,2.0,Dem,554,MASSACHUSETTS
25011000853,2.0,2.0,Dem,870,MASSACHUSETTS
25021000498,4.0,4.0,Dem,1789,MASSACHUSETTS
25021001441,8.0,8.0,Dem,1446,MASSACHUSETTS
25021001180,4.0,4.0,Dem,1306,MASSACHUSETTS
25021001257,8.0,7.0,Dem,1551,MASSACHUSETTS
25021001446,8.0,8.0,Dem,953,MASSACHUSETTS
25021001447,8.0,8.0,Dem,1268,MASSACHUSETTS
25021000509,4.0,4.0,Dem,1724,MASSACHUSETTS
25021001198,4.0,2.0,Dem,1289,MASSACHUSETTS
25021001382,4.0,4.0,Dem,1475,MASSACHUSETTS
25025001602,8.0,8.0,Dem,479,MASSACHUSETTS
25025000609,8.0,8.0,Dem,751,MASSACHUSETTS
25021001816,8.0,8.0,Dem,1554,MASSACHUSETTS
25021000496,4.0,4.0,Dem,1851,MASSACHUSETTS
25021000650,8.0,8.0,Dem,1423,MASSACHUSETTS
25021002035,8.0,8.0,Dem,925,MASSACHUSETTS
25021000652,8.0,8.0,Dem,1525,MASSACHUSETTS
25021001261,8.0,8.0,Dem,1213,MASSACHUSETTS
25021001551,8.0,8.0,Dem,1245,MASSACHUSETTS
25021002032,8.0,8.0,Dem,1109,MASSACHUSETTS
25013000027,1.0,1.0,Dem,1092,MASSACHUSETTS
25013001276,1.0,1.0,Dem,246,MASSACHUSETTS
25013000925,1.0,1.0,Dem,698,MASSACHUSETTS
25013001750,1.0,1.0,Dem,796,MASSACHUSETTS
25013000870,1.0,1.0,Dem,1539,MASSACHUSETTS
25013001764,1.0,1.0,Dem,582,MASSACHUSETTS
25021001544,8.0,8.0,Dem,973,MASSACHUSETTS
25021001296,4.0,4.0,Dem,1521,MASSACHUSETTS
25021001555,8.0,8.0,Dem,1009,MASSACHUSETTS
25021001541,8.0,8.0,Dem,1338,MASSACHUSETTS
25021000803,4.0,4.0,Dem,1451,MASSACHUSETTS
25021001815,8.0,8.0,Dem,1082,MASSACHUSETTS
25021000780,4.0,4.0,Dem,1350,MASSACHUSETTS
25021001260,7.0,7.0,Dem,1132,MASSACHUSETTS
25021002024,8.0,8.0,Dem,1042,MASSACHUSETTS
25021002021,8.0,8.0,Dem,1802,MASSACHUSETTS
25021002036,8.0,8.0,Dem,1150,MASSACHUSETTS
25021001962,4.0,5.0,Dem,930,MASSACHUSETTS
25013001268,1.0,1.0,Dem,840,MASSACHUSETTS
25013001980,1.0,1.0,Dem,869,MASSACHUSETTS
25013001973,1.0,1.0,Dem,519,MASSACHUSETTS
25013000605,1.0,1.0,Dem,728,MASSACHUSETTS
25013001776,1.0,1.0,Dem,600,MASSACHUSETTS
25013001757,1.0,1.0,Dem,366,MASSACHUSETTS
25013001777,1.0,1.0,Dem,550,MASSACHUSETTS
25013000694,1.0,1.0,Dem,1271,MASSACHUSETTS
25013000691,1.0,1.0,Dem,1420,MASSACHUSETTS
25013001780,1.0,1.0,Dem,783,MASSACHUSETTS
25013001075,1.0,1.0,Dem,776,MASSACHUSETTS
25013001997,1.0,1.0,Dem,1019,MASSACHUSETTS
25013001621,1.0,1.0,Dem,366,MASSACHUSETTS
25021000104,8.0,8.0,Dem,1601,MASSACHUSETTS
25021001297,4.0,4.0,Dem,1638,MASSACHUSETTS
25021001564,7.0,7.0,Dem,1254,MASSACHUSETTS
25021000501,4.0,4.0,Dem,1466,MASSACHUSETTS
25021001511,4.0,4.0,Dem,1097,MASSACHUSETTS
25021001199,4.0,2.0,Dem,1333,MASSACHUSETTS
25021002143,4.0,4.0,Dem,1352,MASSACHUSETTS
25011001273,2.0,2.0,Dem,480,MASSACHUSETTS
25025002076,5.0,5.0,Dem,1134,MASSACHUSETTS
25025000606,8.0,8.0,Dem,820,MASSACHUSETTS
25025000509,7.0,7.0,Dem,1717,MASSACHUSETTS
25025001108,7.0,7.0,Dem,1544,MASSACHUSETTS
25025000603,8.0,8.0,Dem,1177,MASSACHUSETTS
25025001804,7.0,7.0,Dem,1161,MASSACHUSETTS
25025000801,7.0,7.0,Dem,841,MASSACHUSETTS
25025000303,8.0,8.0,Dem,1055,MASSACHUSETTS
25013001998,1.0,1.0,Dem,911,MASSACHUSETTS
25013001999,1.0,1.0,Dem,815,MASSACHUSETTS
25013001788,1.0,1.0,Dem,740,MASSACHUSETTS
25013001039,1.0,1.0,Dem,1241,MASSACHUSETTS
25025000577,7.0,7.0,Dem,284,MASSACHUSETTS
25025002202,7.0,7.0,Dem,1469,MASSACHUSETTS
25025000402,7.0,7.0,Dem,1954,MASSACHUSETTS
25025001201,7.0,7.0,Dem,1037,MASSACHUSETTS
25025001913,7.0,7.0,Dem,732,MASSACHUSETTS
25025002103,7.0,7.0,Dem,720,MASSACHUSETTS
25025000308,7.0,,Dem,3506,MASSACHUSETTS
25025016030,5.0,5.0,Dem,725,MASSACHUSETTS
25025002205,7.0,7.0,Dem,775,MASSACHUSETTS
25025000806,7.0,7.0,Dem,300,MASSACHUSETTS
25025001589,5.0,5.0,Dem,716,MASSACHUSETTS
25021001262,8.0,8.0,Dem,1083,MASSACHUSETTS
25021001294,4.0,4.0,Dem,1609,MASSACHUSETTS
25021001672,4.0,4.0,Dem,1829,MASSACHUSETTS
25021000802,4.0,4.0,Dem,1571,MASSACHUSETTS
25021001510,4.0,4.0,Dem,1108,MASSACHUSETTS
25021001536,8.0,8.0,Dem,1025,MASSACHUSETTS
25021001560,8.0,8.0,Dem,1207,MASSACHUSETTS
25021002022,8.0,8.0,Dem,1057,MASSACHUSETTS
25025000203,7.0,7.0,Dem,1054,MASSACHUSETTS
25025001710,7.0,7.0,Dem,1002,MASSACHUSETTS
25025001303,8.0,8.0,Dem,761,MASSACHUSETTS
25025001007,7.0,7.0,Dem,991,MASSACHUSETTS
25025000109,7.0,7.0,Dem,670,MASSACHUSETTS
25025000107,7.0,7.0,Dem,730,MASSACHUSETTS
25021000453,8.0,8.0,Dem,1109,MASSACHUSETTS
25021001569,7.0,7.0,Dem,972,MASSACHUSETTS
25021000556,8.0,8.0,Dem,1458,MASSACHUSETTS
25021001812,8.0,8.0,Dem,1263,MASSACHUSETTS
25021000505,4.0,4.0,Dem,1869,MASSACHUSETTS
25025002001,8.0,8.0,Dem,1011,MASSACHUSETTS
25025001809,7.0,7.0,Dem,963,MASSACHUSETTS
25025001814,7.0,7.0,Dem,671,MASSACHUSETTS
25025001820,7.0,7.0,Dem,1158,MASSACHUSETTS
25025002075,5.0,5.0,Dem,1134,MASSACHUSETTS
25025002073,5.0,5.0,Dem,1104,MASSACHUSETTS
25017000080,5.0,2.0,Dem,1528,MASSACHUSETTS
25017000529,7.0,7.0,Dem,808,MASSACHUSETTS
25017001285,5.0,5.0,Dem,1569,MASSACHUSETTS
25017001056,3.0,3.0,Dem,803,MASSACHUSETTS
25017000794,5.0,5.0,Dem,1588,MASSACHUSETTS
25017002004,3.0,3.0,Dem,1652,MASSACHUSETTS
25017000715,7.0,7.0,Dem,1008,MASSACHUSETTS
25017001183,5.0,5.0,Dem,1345,MASSACHUSETTS
25017000105,3.0,3.0,Dem,1387,MASSACHUSETTS
25017001938,5.0,5.0,Dem,1055,MASSACHUSETTS
25017001376,4.0,4.0,Dem,1388,MASSACHUSETTS
25001000112,9.0,9.0,Dem,1338,MASSACHUSETTS
25025001600,5.0,5.0,Dem,1039,MASSACHUSETTS
25025000104,7.0,7.0,Dem,740,MASSACHUSETTS
25025001596,5.0,5.0,Dem,731,MASSACHUSETTS
25025001410,7.0,7.0,Dem,816,MASSACHUSETTS
25025000905,7.0,7.0,Dem,1279,MASSACHUSETTS
25025001005,7.0,7.0,Dem,682,MASSACHUSETTS
25025002102,7.0,7.0,Dem,297,MASSACHUSETTS
25025002106,7.0,7.0,Dem,715,MASSACHUSETTS
25021002027,8.0,8.0,Dem,1025,MASSACHUSETTS
25027002008,3.0,,Dem,1302,MASSACHUSETTS
25027001529,2.0,2.0,Dem,1530,MASSACHUSETTS
25027000920,2.0,2.0,Dem,1362,MASSACHUSETTS
25027001886,2.0,2.0,Dem,1143,MASSACHUSETTS
25027000146,3.0,3.0,Dem,1375,MASSACHUSETTS
25027000773,3.0,3.0,Dem,1106,MASSACHUSETTS
25021000649,8.0,8.0,Dem,1522,MASSACHUSETTS
25021001957,4.0,5.0,Dem,1935,MASSACHUSETTS
25021000554,8.0,8.0,Dem,1653,MASSACHUSETTS
25001000107,9.0,9.0,Dem,1693,MASSACHUSETTS
25001001171,9.0,9.0,Dem,1328,MASSACHUSETTS
25001000761,9.0,9.0,Dem,1653,MASSACHUSETTS
25001000882,9.0,9.0,Dem,1461,MASSACHUSETTS
25001000884,9.0,9.0,Dem,1356,MASSACHUSETTS
25001000435,9.0,9.0,Dem,804,MASSACHUSETTS
25001000119,9.0,9.0,Dem,731,MASSACHUSETTS
25001000660,9.0,9.0,Dem,1210,MASSACHUSETTS
25021001817,8.0,8.0,Dem,1174,MASSACHUSETTS
25021001443,8.0,8.0,Dem,1318,MASSACHUSETTS
25021001818,8.0,8.0,Dem,1025,MASSACHUSETTS
25021000133,4.0,4.0,Dem,1213,MASSACHUSETTS
25027000171,2.0,4.0,Dem,777,MASSACHUSETTS
25027001014,2.0,2.0,Dem,931,MASSACHUSETTS
25027000815,3.0,3.0,Dem,610,MASSACHUSETTS
25027002129,2.0,2.0,Dem,996,MASSACHUSETTS
25027001968,2.0,2.0,Dem,1615,MASSACHUSETTS
25027001405,2.0,1.0,Dem,1181,MASSACHUSETTS
25021001177,4.0,4.0,Dem,1486,MASSACHUSETTS
25021001546,8.0,8.0,Dem,1276,MASSACHUSETTS
25021001550,8.0,8.0,Dem,1011,MASSACHUSETTS
25021001958,4.0,5.0,Dem,1605,MASSACHUSETTS
25021001570,7.0,7.0,Dem,1134,MASSACHUSETTS
25021001814,8.0,8.0,Dem,1386,MASSACHUSETTS
25017001282,5.0,5.0,Dem,1744,MASSACHUSETTS
25017001677,5.0,4.0,Dem,2267,MASSACHUSETTS
25017000674,3.0,3.0,Dem,1155,MASSACHUSETTS
25017001059,3.0,3.0,Dem,706,MASSACHUSETTS
25025002005,8.0,8.0,Dem,927,MASSACHUSETTS
25025001801,7.0,7.0,Dem,1305,MASSACHUSETTS
25025000584,7.0,7.0,Dem,498,MASSACHUSETTS
25025000510,7.0,7.0,Dem,961,MASSACHUSETTS
25025001502,7.0,7.0,Dem,618,MASSACHUSETTS
25025002019,8.0,8.0,Dem,642,MASSACHUSETTS
25025001813,7.0,7.0,Dem,621,MASSACHUSETTS
25013001896,1.0,1.0,Dem,429,MASSACHUSETTS
25017001377,4.0,4.0,Dem,1325,MASSACHUSETTS
25017001707,7.0,7.0,Dem,1876,MASSACHUSETTS
25017001936,5.0,5.0,Dem,1561,MASSACHUSETTS
25017000106,3.0,3.0,Dem,1545,MASSACHUSETTS
25027000617,3.0,3.0,Dem,1197,MASSACHUSETTS
25027001684,2.0,2.0,Dem,1243,MASSACHUSETTS
25027001083,3.0,3.0,Dem,980,MASSACHUSETTS
25013000608,1.0,1.0,Dem,802,MASSACHUSETTS
25013001742,1.0,1.0,Dem,463,MASSACHUSETTS
25013001990,1.0,1.0,Dem,655,MASSACHUSETTS
25013000593,1.0,1.0,Dem,313,MASSACHUSETTS
25017000793,5.0,5.0,Dem,2170,MASSACHUSETTS
25017000574,3.0,3.0,Dem,1552,MASSACHUSETTS
25013001745,1.0,1.0,Dem,526,MASSACHUSETTS
25013001074,1.0,1.0,Dem,968,MASSACHUSETTS
25013001036,1.0,1.0,Dem,1425,MASSACHUSETTS
25013000933,1.0,1.0,Dem,493,MASSACHUSETTS
25001000760,9.0,9.0,Dem,1752,MASSACHUSETTS
25013001996,1.0,1.0,Dem,1122,MASSACHUSETTS
25005001667,4.0,4.0,Dem,1340,MASSACHUSETTS
25005001856,4.0,4.0,Dem,1013,MASSACHUSETTS
25005001321,9.0,9.0,Dem,814,MASSACHUSETTS
25017001060,3.0,3.0,Dem,596,MASSACHUSETTS
25017000675,3.0,3.0,Dem,951,MASSACHUSETTS
25017000947,4.0,2.0,Dem,1586,MASSACHUSETTS
25013000174,1.0,1.0,Dem,307,MASSACHUSETTS
25013000601,1.0,1.0,Dem,788,MASSACHUSETTS
25005001666,4.0,4.0,Dem,1076,MASSACHUSETTS
25005001313,9.0,9.0,Dem,400,MASSACHUSETTS
25005001310,9.0,9.0,Dem,424,MASSACHUSETTS
25005001319,9.0,9.0,Dem,476,MASSACHUSETTS
25017000123,6.0,6.0,Dem,1782,MASSACHUSETTS
25017001866,6.0,6.0,Dem,1022,MASSACHUSETTS
25017000079,5.0,2.0,Dem,1371,MASSACHUSETTS
25017001159,3.0,3.0,Dem,798,MASSACHUSETTS
25017000624,3.0,3.0,Dem,2058,MASSACHUSETTS
25017001155,3.0,3.0,Dem,1018,MASSACHUSETTS
25017001360,4.0,4.0,Dem,1290,MASSACHUSETTS
25017001191,5.0,5.0,Dem,2001,MASSACHUSETTS
25017000861,3.0,3.0,Dem,1645,MASSACHUSETTS
25017000557,3.0,3.0,Dem,2772,MASSACHUSETTS
25017001808,5.0,5.0,Dem,1157,MASSACHUSETTS
25017002089,5.0,5.0,Dem,1025,MASSACHUSETTS
25017002056,6.0,6.0,Dem,1359,MASSACHUSETTS
25017001072,3.0,3.0,Dem,900,MASSACHUSETTS
25017001047,3.0,3.0,Dem,819,MASSACHUSETTS
25017000170,6.0,6.0,Dem,1137,MASSACHUSETTS
25005000088,4.0,4.0,Dem,1071,MASSACHUSETTS
25005000723,9.0,9.0,Dem,1000,MASSACHUSETTS
25005000726,9.0,9.0,Dem,875,MASSACHUSETTS
25005001575,4.0,4.0,Dem,1145,MASSACHUSETTS
25023000481,8.0,8.0,Dem,1047,MASSACHUSETTS
25023000959,8.0,8.0,Dem,1584,MASSACHUSETTS
25023001485,9.0,9.0,Dem,1145,MASSACHUSETTS
25009000900,3.0,3.0,Dem,987,MASSACHUSETTS
25009001139,6.0,6.0,Dem,1800,MASSACHUSETTS
25009001113,6.0,6.0,Dem,1157,MASSACHUSETTS
25009000833,6.0,6.0,Dem,1645,MASSACHUSETTS
25009001480,6.0,6.0,Dem,893,MASSACHUSETTS
25009001633,6.0,6.0,Dem,1436,MASSACHUSETTS
25009000902,3.0,3.0,Dem,915,MASSACHUSETTS
25009000893,3.0,3.0,Dem,795,MASSACHUSETTS
25009000046,3.0,6.0,Dem,1717,MASSACHUSETTS
25023001926,9.0,9.0,Dem,1026,MASSACHUSETTS
25023001230,9.0,9.0,Dem,1348,MASSACHUSETTS
25017001034,3.0,3.0,Dem,1453,MASSACHUSETTS
25017000437,3.0,3.0,Dem,2526,MASSACHUSETTS
25017002082,5.0,5.0,Dem,1087,MASSACHUSETTS
25017001359,4.0,4.0,Dem,1268,MASSACHUSETTS
25017001365,4.0,4.0,Dem,1386,MASSACHUSETTS
25017000059,5.0,5.0,Dem,992,MASSACHUSETTS
25017001940,5.0,5.0,Dem,1311,MASSACHUSETTS
25017001064,3.0,3.0,Dem,888,MASSACHUSETTS
25017001906,5.0,5.0,Dem,1421,MASSACHUSETTS
25017001920,5.0,5.0,Dem,1238,MASSACHUSETTS
25017000009,3.0,3.0,Dem,2051,MASSACHUSETTS
25017001950,5.0,5.0,Dem,2024,MASSACHUSETTS
25017000124,6.0,,Dem,1457,MASSACHUSETTS
25017002010,5.0,5.0,Dem,1218,MASSACHUSETTS
25017001366,4.0,4.0,Dem,1686,MASSACHUSETTS
25009000992,3.0,3.0,Dem,958,MASSACHUSETTS
25009000154,6.0,6.0,Dem,897,MASSACHUSETTS
25001002148,9.0,9.0,Dem,1220,MASSACHUSETTS
25001000115,9.0,9.0,Dem,1356,MASSACHUSETTS
25009001469,6.0,6.0,Dem,799,MASSACHUSETTS
25009001115,6.0,6.0,Dem,1011,MASSACHUSETTS
25009001650,6.0,6.0,Dem,760,MASSACHUSETTS
25009000438,6.0,6.0,Dem,1010,MASSACHUSETTS
25009000047,3.0,6.0,Dem,1658,MASSACHUSETTS
25009001391,6.0,6.0,Dem,1691,MASSACHUSETTS
25009001099,6.0,6.0,Dem,1058,MASSACHUSETTS
25009000989,3.0,3.0,Dem,492,MASSACHUSETTS
25009000156,6.0,6.0,Dem,1380,MASSACHUSETTS
25009000637,6.0,6.0,Dem,1277,MASSACHUSETTS
25009001479,6.0,6.0,Dem,948,MASSACHUSETTS
25009001223,3.0,3.0,Dem,1178,MASSACHUSETTS
25009001651,6.0,6.0,Dem,796,MASSACHUSETTS
25009000823,6.0,6.0,Dem,983,MASSACHUSETTS
25009000029,6.0,6.0,Dem,1209,MASSACHUSETTS
25009001873,6.0,6.0,Dem,2460,MASSACHUSETTS
25009001343,6.0,6.0,Dem,1666,MASSACHUSETTS
25005000090,4.0,4.0,Dem,1268,MASSACHUSETTS
25005000661,4.0,4.0,Dem,1000,MASSACHUSETTS
25005001398,4.0,4.0,Dem,1070,MASSACHUSETTS
25005000145,4.0,4.0,Dem,787,MASSACHUSETTS
25005001137,4.0,4.0,Dem,1439,MASSACHUSETTS
25005001134,4.0,4.0,Dem,1538,MASSACHUSETTS
25005001691,4.0,4.0,Dem,1228,MASSACHUSETTS
25005001437,4.0,4.0,Dem,723,MASSACHUSETTS
25005000647,9.0,9.0,Dem,1634,MASSACHUSETTS
25017000951,3.0,3.0,Dem,931,MASSACHUSETTS
25001000656,9.0,9.0,Dem,1280,MASSACHUSETTS
25005000729,9.0,4.0,Dem,765,MASSACHUSETTS
25005000809,4.0,4.0,Dem,841,MASSACHUSETTS
25005001857,4.0,4.0,Dem,1043,MASSACHUSETTS
25023001517,9.0,9.0,Dem,1436,MASSACHUSETTS
25023000686,8.0,8.0,Dem,1034,MASSACHUSETTS
25023001526,9.0,9.0,Dem,1378,MASSACHUSETTS
25023001931,9.0,9.0,Dem,1029,MASSACHUSETTS
25023000958,8.0,8.0,Dem,1306,MASSACHUSETTS
25009001636,6.0,6.0,Dem,1350,MASSACHUSETTS
25009000903,3.0,3.0,Dem,1067,MASSACHUSETTS
25009001142,6.0,6.0,Dem,1702,MASSACHUSETTS
25009001085,6.0,6.0,Dem,1238,MASSACHUSETTS
25009000638,6.0,6.0,Dem,1138,MASSACHUSETTS
25009000829,6.0,6.0,Dem,903,MASSACHUSETTS
25009000980,3.0,3.0,Dem,543,MASSACHUSETTS
25009000048,3.0,6.0,Dem,1583,MASSACHUSETTS
25009001641,6.0,6.0,Dem,759,MASSACHUSETTS
25009001616,6.0,6.0,Dem,1573,MASSACHUSETTS
25009001237,6.0,6.0,Dem,1405,MASSACHUSETTS
25023002041,8.0,8.0,Dem,1307,MASSACHUSETTS
25023000876,9.0,9.0,Dem,1098,MASSACHUSETTS
25023000467,8.0,8.0,Dem,1038,MASSACHUSETTS
25023001660,8.0,9.0,Dem,1427,MASSACHUSETTS
25023000971,4.0,4.0,Dem,1299,MASSACHUSETTS
25023000966,9.0,9.0,Dem,1174,MASSACHUSETTS
25009001228,3.0,3.0,Dem,1263,MASSACHUSETTS
25009001627,6.0,6.0,Dem,1617,MASSACHUSETTS
25009000159,6.0,6.0,Dem,1382,MASSACHUSETTS
25009001618,6.0,6.0,Dem,2180,MASSACHUSETTS
25009001389,6.0,6.0,Dem,1373,MASSACHUSETTS
25009001838,6.0,6.0,Dem,1264,MASSACHUSETTS
25009001340,6.0,6.0,Dem,1631,MASSACHUSETTS
25009000633,6.0,6.0,Dem,1060,MASSACHUSETTS
25009000998,3.0,3.0,Dem,725,MASSACHUSETTS
25009000978,3.0,3.0,Dem,804,MASSACHUSETTS
25009001114,6.0,6.0,Dem,939,MASSACHUSETTS
25001001647,9.0,9.0,Dem,1166,MASSACHUSETTS
25001000756,9.0,9.0,Dem,2096,MASSACHUSETTS
25001000432,9.0,9.0,Dem,600,MASSACHUSETTS
25001000433,9.0,9.0,Dem,1137,MASSACHUSETTS
25023000689,8.0,8.0,Dem,1030,MASSACHUSETTS
25023000004,8.0,8.0,Dem,1117,MASSACHUSETTS
25023000457,8.0,9.0,Dem,1465,MASSACHUSETTS
25023000911,8.0,8.0,Dem,1873,MASSACHUSETTS
