x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,A,B,C,D,E,F,G,H
7.258990411239022,15.404068706010982,11.934152945176338,10.113190495110059,5.614683291433367,9.00470922061452,9.10338697388351,13.194834023071792,15.193997863555879,8.016577687560723,17.451023862924483,12.677823417685705,5.209432280901705,13.566145129030597,16.748868526255393,14.50270620660564,A0,B0,C4,D0,E2,F2,G1,H1
12.04131269532276,9.924770026409343,14.112539321104618,11.479254322496109,10.733626067496388,12.468371533039452,8.736820261175364,12.482308291103408,15.944145057511106,1.2302258414150737,6.655614449816362,11.878786892581074,5.381032384678184,16.127861439339195,17.056902421669218,14.402847671170646,A2,B0,C3,D0,E4,F0,G3,H1
12.999837925325599,5.156856606143152,4.306753254564326,11.58525666056391,6.617055188297792,8.762548342641747,13.576120873717661,13.603966650488136,5.514030584896721,8.30232396215534,15.5582447453882,13.479383486046235,14.055793471944462,9.997848714212493,17.694679115303995,15.82585563685704,A1,B2,C4,D3,E5,F2,G0,H1
4.0409034688872225,12.85601375158211,4.0046715760677225,13.380523521567975,15.570550369631189,14.54780616503295,6.244662202888495,6.173821456323884,7.369459233624262,10.956495961692795,9.852491997518985,10.909684090805714,12.608519890432722,8.0790762278963,18.956074370355942,16.645120459507556,A4,B2,C2,D1,E5,F5,G2,H1
1.079572974504078,16.575681582136216,4.9479503440693895,12.411947068199451,-0.7237628994321048,15.116147693385102,14.563955339996628,13.886329678587229,9.176754307331151,7.264276144371678,13.42415171452448,14.68941314565343,12.141773940836984,7.653941449901591,11.354518639619322,6.8081203288039385,A3,B2,C1,D3,E6,F2,G0,H2
10.457748412829087,7.963287362482545,11.670968422219085,9.966444846071632,5.330933433772872,10.479946889795697,10.534290545538575,9.76682493023554,7.2662331367591255,8.533358214757286,4.6714220470356045,10.48849556065503,12.068030991857963,8.402924901266564,12.743848560094742,7.397064159093412,A2,B0,C5,D2,E5,F3,G0,H2
5.520906580005307,12.253390747445588,6.707667897516793,8.391889766326187,8.69766781149495,8.46467510499508,8.066001000663839,8.34689577289727,15.341780515269436,0.40578000581718005,8.496081708957067,11.370626080889007,3.6415857327651944,16.34193918559437,17.24732784257998,13.75422140022416,A4,B1,C0,D1,E4,F0,G3,H1
14.290111153576758,4.973769437305894,6.767445349385714,6.876295435399383,14.403372893275776,16.3022441987076,13.658299443657217,11.201060025218682,7.355553842614156,9.754094296033497,15.32275511101939,15.559221915949246,3.800962665468167,15.361523715828334,17.78604138336044,16.320556549805872,A1,B1,C2,D3,E5,F2,G3,H1
8.06044459563743,15.388483361743083,5.637066090310068,13.392032043464036,11.747051564777546,12.677317318695096,11.947174559935547,11.409251621453187,8.819580006513666,8.770604190019352,7.8705209160996725,10.343340178198433,14.547184607050768,6.866739805055147,12.179871618431429,7.419340146465059,A0,B2,C3,D2,E1,F0,G2,H2
13.014472070482647,4.886151711507065,5.995055407970154,14.150626126516242,8.007865216476992,8.032911596818437,11.33720747160103,10.292171846437785,5.648409799194194,4.003360041026397,10.751706372849307,7.095439385877535,5.493552661502392,14.293733351247493,11.144738712690263,6.8788137086312195,A1,B2,C0,D2,E3,F5,G1,H2
6.383231372039464,12.06292832672679,12.029738462263524,11.87166077791731,-0.3256071200454742,16.431526603578,7.518824683619034,11.38662360152281,8.789938026516126,9.164918831736305,14.630640011966152,12.361625240617936,13.247941836891618,5.804051739923405,11.321280257281959,6.334041128227525,A4,B0,C1,D0,E1,F4,G2,H2
5.796360089317835,16.437069327774935,7.266801878448139,6.816335106272785,13.924854002295726,14.903910931629024,15.133495506104774,8.676438562642108,7.81807808744683,9.130046645473547,14.771287034412365,9.969269242602225,11.567546561901967,7.141439831902002,19.186916322191415,16.668756955226574,A0,B1,C2,D2,E1,F4,G0,H1
1.3375418628940368,16.6185155825564,3.6332148588454127,13.39454143373502,1.1307173909073829,17.68918195205662,7.290868240283339,7.678715656446752,13.067057795034549,10.936286822853388,4.643904310048928,10.93891437767088,5.424418087529025,13.458560902212156,18.359204437303173,15.785362153402573,A3,B2,C1,D1,E0,F3,G1,H1
5.181933169686066,12.719700777036712,13.958755593738495,10.621326942184535,5.262623989725168,11.544773839837728,13.010125505624904,9.90437208329073,12.444501449639404,10.381337279585619,12.833833259625326,16.841228524998385,5.364786957526108,14.512724678787066,19.483495495679644,16.93313407472326,A4,B0,C5,D2,E0,F1,G1,H1
10.111848117190528,7.876197119962665,3.370363767218029,12.313247759816305,9.559387245246267,10.599286563214696,10.952633501311926,10.142476755685836,7.30640560068996,4.830927389342929,5.213974392090815,13.189431428053034,14.71116878221877,8.2344562085383,17.764582581819088,15.269430281239346,A2,B2,C3,D2,E3,F3,G2,H1
7.661526004572449,13.849427895707766,3.6398273646167985,11.172823420816782,5.50418453817685,8.352468339829144,14.027557446456,9.92123210229896,15.92827878731915,1.1942691809782553,12.102873878393432,17.484505201058543,3.685312244534913,15.836705914392377,12.936067207458288,8.36092186197651,A0,B2,C4,D2,E4,F1,G3,H2
15.858503132163113,4.773560100351993,3.437504274780103,12.804218675325952,7.100951223482702,7.654148052359709,11.19232388188227,10.003704296562118,14.159161399429161,7.626959608905296,4.12755323612335,10.429524127600578,15.569732645191491,6.606012237505443,18.67471934905688,15.946847538693122,A1,B2,C4,D2,E2,F3,G2,H1
10.56471250152127,8.74033261958127,12.628094358358888,10.713160409683264,4.114274477296979,10.156571896352496,9.35725030593612,12.92698691556628,15.765312949050454,1.5159427683574784,15.83718541301302,9.702374786936371,5.048213709277011,14.683646560066347,20.169261458072683,17.390473651979278,A2,B0,C5,D0,E4,F4,G1,H1
12.780634171484634,5.441839508365909,13.627815723376406,10.641387269295418,11.073626239337875,12.594960840839459,13.708575349683475,7.140743702280354,9.687571544670888,10.025917129957575,5.5826239181413,10.134034765888067,14.582472749324328,8.452466260872942,10.31662349811933,5.601566831177396,A1,B0,C3,D2,E1,F3,G2,H2
13.219207745138345,10.311972913307939,13.573367313740096,9.46731489077313,1.1061708140498354,16.90124408742,9.312427142924435,13.03282109679257,8.648131442662102,7.464260845606416,9.85124218213015,8.985082319454413,3.268033425451847,15.128759587040289,13.090620449294196,7.9036799102129205,A2,B0,C1,D0,E6,F5,G3,H2
8.361259258973417,15.088677166489008,4.570359552284465,11.276683042445514,0.34011646085846486,16.938599063930546,11.232937643086117,10.155732131818572,9.52447227796543,10.80233252949209,8.119270096746972,9.892589498502236,2.7957307933616264,14.942405277305213,17.431234290936278,14.675032336095079,A0,B2,C1,D2,E7,F0,G3,H1
2.0908455908127905,15.51810517119453,6.080547906538194,9.749609181808395,11.0572813779681,7.674796384276676,11.564728400033385,9.16481121653421,14.407584684662456,7.17520051928005,7.61949633940844,9.882064534626055,11.404234769325205,8.591551986044179,17.36704088470657,14.896588158903773,A3,B2,C0,D2,E2,F0,G0,H1
7.679852579640373,16.353771122599884,12.392231044481893,10.959472891834196,7.740671122106822,12.36084585345608,9.288075897666324,9.819003670089339,14.71839965596589,-0.06696197675503063,8.211484424070319,9.39698574774566,7.257390512425443,13.64268116217378,17.724409387089562,14.186759912726604,A0,B0,C5,D1,E4,F0,G1,H1
4.879492824878621,12.875851432611194,6.030032390158809,8.011068456752728,-0.5400529347911974,16.442663283183794,14.641262153054281,13.977343118445582,16.421400772563906,9.233194781659293,14.994011800350574,10.392637843119351,12.601511557801446,9.535159874835369,17.337384662180916,14.921618426882134,A4,B1,C1,D3,E2,F4,G0,H1
7.566463534339671,14.764139181251291,3.90994650078893,13.139488800695657,14.54878805924217,14.892619976537514,8.840375779793494,9.426297585291511,8.932907100114578,9.300728398167768,7.285034128163936,11.059499163212857,14.489103322169061,7.302904971286401,18.33864602257869,14.670650301746129,A0,B2,C2,D1,E1,F3,G2,H1
10.85602986927384,8.267979433153824,13.147939487127767,12.060746481835324,8.42824989004061,6.812758941312085,13.021723711941759,14.382278657593274,14.541563543493847,7.806380587048637,11.035086998502894,11.339358042317558,5.750056124250975,16.636010710099423,19.087200851721555,15.96257645100462,A2,B0,C0,D3,E2,F5,G3,H1
13.020934884997617,11.204032673085674,3.77618765521438,12.008425084216507,7.584393441524966,6.671099399905231,8.306531504686934,8.705375336125833,7.559567900130736,6.299653286797308,12.080371317556551,13.431293903396243,5.1334384685950365,16.136406069143128,18.946893815164078,15.386729530788957,A2,B2,C0,D1,E3,F2,G3,H1
11.172167110413843,9.035993882405227,15.010459026422936,9.32466608467336,8.779596039215473,6.41616611310746,11.542614946444624,8.961188590939049,8.324848559411324,8.538951456849132,10.500409129562327,8.255682943919684,11.387244859929742,8.249006758649406,19.18042293841695,16.552888715477764,A2,B0,C4,D2,E1,F5,G0,H1
11.835600519815076,9.145639810862388,5.620068011990683,12.734440675588647,-0.524133302484397,14.918618920726628,7.862920295750007,11.097367073564122,12.195026525676939,12.208311994492561,16.502705167492774,9.932136466862072,6.186921950276055,13.128986013602605,9.305674867679304,11.69448926302771,A2,B2,C1,D0,E7,F4,G1,H0
13.285394199541837,3.9703331222292237,4.150155016903762,12.929906498424204,5.5101693619326335,9.866378028895351,11.515737242146882,8.908266448417889,12.536684018296693,10.310614363808615,7.583382741408911,11.439317887747523,13.023762242096947,9.034589145587086,9.240702040659313,12.277951664157369,A1,B2,C5,D2,E0,F0,G0,H0
11.414888337195116,9.98979447734064,4.829050939952933,8.45324804482005,15.012035183348356,15.81172891569549,7.232975074604067,6.863396859078955,6.378072169227884,9.891123084754051,5.65510383335573,10.93824886294351,15.501902679960184,11.945477799125817,12.719393872776678,8.403986404732937,A2,B1,C2,D1,E5,F3,G0,H2
15.050930575761775,3.007881868216055,6.098250618068231,12.468242863177972,8.618251644160882,6.839592570629038,8.402395545474597,12.364810883849506,12.662905028126296,6.0167922523506,9.315941127177906,9.505394513269207,4.5210308554171315,14.92726988335123,10.442049542036704,6.270646524467256,A1,B2,C0,D0,E2,F0,G1,H2
2.020850780446125,16.883130587394916,8.439164686305753,8.643965996948847,7.5715145081856035,6.848069957272408,15.880378834879098,11.472810291591513,13.269203546689079,10.346357802213646,4.908976474024094,9.186607386075284,2.4229726042399045,15.352727487324524,18.569319450514406,15.515838707322894,A3,B1,C0,D3,E0,F3,G3,H1
13.63800504577673,5.3255941323599005,12.777793284335969,12.278924956383154,14.697957519627085,17.438962969729367,10.78364375062452,10.053831591558247,8.218369338100295,8.078452188132946,5.270317495325963,11.326605525024823,12.819101680204268,8.779217337912106,19.21019347050532,16.200703616147123,A1,B0,C2,D2,E1,F3,G0,H1
12.808841888981517,4.02571166739824,5.481148703938644,10.611982473574663,-0.7496880842195349,15.431216122644674,12.73589122397153,9.28287914457131,6.4678442077066505,4.361922906841784,13.281060479570497,13.1519700183363,12.46297518153859,8.948063684278475,18.566792705345428,15.635140598610494,A1,B2,C1,D2,E3,F2,G0,H1
7.401309964611979,14.762038936296383,5.835432858713342,5.940204075607725,9.614035472825774,7.7219284206927785,14.638363998305291,13.213677377279987,12.022027415586626,11.516146821247192,11.708408406116607,9.41218924179647,13.742180716601423,9.875327848930525,16.944141381555006,13.65057646366294,A0,B1,C4,D3,E7,F5,G0,H1
7.087662488224795,13.689832805960908,3.114449957258807,11.996530286327912,-1.6074907604785702,14.568562416513133,13.140443460022516,9.380029593200915,4.747909193189223,3.265105655897176,15.284859682053094,10.058498105207185,4.6708143022307125,12.212207791122943,12.113658567001211,6.481238388597797,A4,B2,C1,D2,E3,F4,G1,H2
6.095774835965962,16.905012020356338,3.7208858255508783,14.160331186350442,-3.0289634361861744,15.25961581626851,7.915273789072133,10.140862088020416,9.268058575411803,5.9878681930574675,15.606577322549155,9.84114508811767,2.891220953610196,15.514641528117874,15.836085172510055,14.006026947932972,A0,B2,C1,D1,E6,F4,G3,H1
4.093572856516875,13.170978490965485,5.389456136023738,12.579546036358037,9.59357762134977,7.59182653877186,15.072168811545817,13.6613845309215,13.455092964280972,6.059083002029745,10.681835136327374,9.293296867819954,6.354886357464047,13.375873253355314,17.44545310494627,14.897130376652349,A4,B2,C0,D3,E2,F5,G1,H1
6.180976327758292,11.681586950134468,12.129097405853331,10.350117353762192,4.8099802764275195,11.719900058054742,12.64407525435168,10.371572052471912,8.241325253221193,9.039573856328062,13.875408184548066,9.57764541462475,3.1060309177959047,15.467873832108953,12.232740644884299,7.539685289902161,A4,B0,C5,D2,E1,F4,G3,H2
12.02891778293858,9.20606368146078,5.218401541579947,12.659060123470496,10.296604935514,6.281361458721409,9.639449665211824,13.3780712621015,7.8723480126637435,8.646628765357002,13.843058577632767,10.324282365654406,13.408718524632466,9.147387783401273,12.373089005956452,8.361414133165269,A2,B2,C0,D0,E1,F4,G0,H2
13.088492950325744,10.431341115695353,7.773858305624679,6.379623359310426,5.856445148214771,8.728170761464629,11.197621383967068,10.928327793563813,13.905271817211744,13.024378907938658,10.676314607486937,14.006881216025068,12.51617355226631,9.085195971342943,19.085778990810166,16.085237819959918,A2,B1,C4,D1,E0,F2,G0,H1
1.749382508274234,15.568103393576916,3.8456833237545456,12.346988738982937,5.502589799228743,9.035661199902389,11.810547390005656,9.294205397057592,13.778502332760159,13.893226604357597,15.994543417326621,13.896399754195906,4.136371053099758,14.949243707671535,18.959917932430468,15.832168842279485,A3,B2,C5,D2,E7,F2,G3,H1
10.16594311257157,8.462191419822426,7.152716499841839,6.4651449770097855,8.090329625133833,7.407832495815887,13.539418196297706,9.85816596053134,10.453583846403578,10.919207909323607,5.14902539829195,10.06955387056226,10.904091396727036,8.086505432259523,20.396469117797157,16.546795525886452,A2,B1,C0,D2,E1,F3,G0,H1
12.60692092141545,10.793793191545374,14.27816760412167,11.489170706547643,6.514890496968528,10.365334429994478,8.515328581783777,12.495208763642674,13.075432721132028,10.135333266094676,8.893503049023783,10.173251277171904,12.993736884198778,9.165355107897174,17.885854244437137,14.26205228893102,A2,B0,C5,D0,E0,F0,G0,H1
6.703342562336946,16.34212557391836,13.039893139349283,10.052761615652784,15.560933558048006,15.741907779909807,14.336170309716074,9.087923111401926,13.143198113292993,-0.902351172553894,7.267300850535254,8.907949438989284,14.058777406796343,7.448419762056833,19.191762425757375,16.743414535089073,A0,B0,C2,D2,E4,F3,G2,H1
10.83845420808894,8.015712524608539,6.630652758187791,5.447724061233888,9.927552730402622,6.516177330572596,10.455998334188006,9.917317645073993,7.6117683913134035,10.327361199846582,16.024552609141598,13.311148074652287,12.388173083636783,8.67677649840832,9.124966465882391,12.029019903988464,A2,B1,C0,D2,E5,F2,G0,H0
