exporter,importer,sector,year,trade
CAN,ECU,3,2019,140.62705000000005
CAN,GUY,1,2010,31.136903
CAN,GUY,1,2011,27.228624
CAN,GUY,1,2012,25.340862
CAN,GUY,1,2013,20.10557100000001
CAN,GUY,1,2014,4.960507999999999
CAN,GUY,1,2015,7.325090999999999
CAN,GUY,1,2016,15.865642000000001
CAN,GUY,1,2017,9.529124999999999
CAN,GUY,1,2018,6.185659999999997
CAN,GUY,1,2019,1.8319999999999999
CAN,GUY,2,2010,0.127227
CAN,GUY,2,2011,0.19531400000000002
CAN,GUY,2,2012,0.100463
CAN,GUY,2,2013,0.007794
CAN,GUY,2,2014,0.010134
CAN,GUY,2,2015,0.002142
CAN,GUY,2,2016,0.029991
CAN,GUY,2,2017,0.027984
CAN,GUY,2,2018,0.035802
CAN,GUY,2,2019,0.095581
CAN,GUY,3,2010,13.622462999999993
CAN,GUY,3,2011,24.086183999999996
CAN,GUY,3,2012,17.948485
CAN,GUY,3,2013,18.599763000000003
CAN,GUY,3,2014,16.417337
CAN,GUY,3,2015,18.971676
CAN,GUY,3,2016,21.542254
CAN,GUY,3,2017,17.222650999999995
CAN,GUY,3,2018,26.402885999999995
CAN,GUY,3,2019,35.678392999999986
CAN,MEX,1,2010,1052.4124590000001
CAN,MEX,1,2011,1500.223234
CAN,MEX,1,2012,1459.4905489999996
CAN,MEX,1,2013,1366.1272400000003
CAN,MEX,1,2014,1258.2346990000003
CAN,MEX,1,2015,1085.8082649999997
CAN,MEX,1,2016,1004.0723170000002
CAN,MEX,1,2017,1129.1686159999997
CAN,MEX,1,2018,1141.6212070000001
CAN,MEX,1,2019,717.247007
CAN,MEX,2,2010,132.184032
CAN,MEX,2,2011,143.072523
CAN,MEX,2,2012,75.20916700000001
CAN,MEX,2,2013,82.177561
CAN,MEX,2,2014,52.107844
CAN,MEX,2,2015,31.002001999999997
CAN,MEX,2,2016,64.81747
CAN,MEX,2,2017,66.478096
CAN,MEX,2,2018,61.555652
CAN,MEX,2,2019,40.227776
CAN,MEX,3,2010,7305.640692000001
CAN,MEX,3,2011,7799.543182
CAN,MEX,3,2012,8194.517833999998
CAN,MEX,3,2013,8268.877659
CAN,MEX,3,2014,8263.251227000002
CAN,MEX,3,2015,8054.168229
CAN,MEX,3,2016,8017.205383000001
CAN,MEX,3,2017,8098.6433560000005
CAN,MEX,3,2018,8899.695278000001
CAN,MEX,3,2019,7970.966676999998
CAN,MEX,4,2010,423.1999969482422
CAN,MEX,4,2011,455.09999990463257
CAN,MEX,4,2012,590.4000015258789
CAN,MEX,4,2013,557.599992275238
CAN,MEX,4,2014,546.1000075340271
CAN,MEX,4,2015,504.0999984741211
CAN,MEX,4,2016,463.4000062942505
CAN,MEX,4,2017,494.79999119043356
CAN,MEX,4,2018,0.0
CAN,MEX,4,2019,0.0
CAN,PER,1,2010,239.707871
CAN,PER,1,2011,230.194912
CAN,PER,1,2012,229.484699
CAN,PER,1,2013,296.85799999999995
CAN,PER,1,2014,464.33705100000003
CAN,PER,1,2015,451.14003499999995
CAN,PER,1,2016,352.0360380000001
CAN,PER,1,2017,412.020013
CAN,PER,1,2018,422.476
CAN,PER,1,2019,353.13899999999995
CAN,PER,2,2010,1.166267
CAN,PER,2,2011,1.224785
CAN,PER,2,2012,0.476107
CAN,PER,2,2013,1.065522
CAN,PER,2,2014,0.44095
CAN,PER,2,2015,0.460048
CAN,PER,2,2016,0.400024
CAN,PER,2,2017,0.559034
CAN,PER,2,2018,0.552464
CAN,PER,2,2019,0.650778
CAN,PER,3,2010,298.58935099999997
CAN,PER,3,2011,353.4322019999999
CAN,PER,3,2012,357.74960400000003
CAN,PER,3,2013,319.00508600000006
CAN,PER,3,2014,392.5004039999999
CAN,PER,3,2015,306.017796
CAN,PER,3,2016,319.62865400000004
CAN,PER,3,2017,249.7288360000001
CAN,PER,3,2018,287.08798599999994
CAN,PER,3,2019,328.13260799999995
CAN,PRY,1,2010,0.206
CAN,PRY,1,2011,0.359
CAN,PRY,1,2012,0.29900000000000004
CAN,PRY,1,2013,0.18009999999999998
CAN,PRY,1,2014,0.15300000000000002
CAN,PRY,1,2015,0.449
CAN,PRY,1,2016,0.391
CAN,PRY,1,2017,0.49
CAN,PRY,1,2018,0.42700000000000005
CAN,PRY,1,2019,0.186
CAN,PRY,2,2010,0.0
CAN,PRY,2,2011,0.0
CAN,PRY,2,2012,0.005587
CAN,PRY,2,2013,0.000449
CAN,PRY,2,2014,0.0
CAN,PRY,2,2015,2.3e-05
CAN,PRY,2,2016,0.002262
CAN,PRY,2,2017,0.002791
CAN,PRY,2,2018,0.0
CAN,PRY,2,2019,0.0
CAN,PRY,3,2010,15.908606
CAN,PRY,3,2011,13.738661000000002
CAN,PRY,3,2012,16.447144999999992
CAN,PRY,3,2013,20.043724999999988
CAN,PRY,3,2014,22.04183000000001
CAN,PRY,3,2015,28.588500000000007
CAN,PRY,3,2016,32.644129
CAN,PRY,3,2017,40.65184399999998
CAN,PRY,3,2018,64.87936499999999
CAN,PRY,3,2019,36.17327600000002
CAN,SUR,1,2010,0.719
CAN,SUR,1,2011,1.025449
CAN,SUR,1,2012,0.836
CAN,SUR,1,2013,0.893
CAN,SUR,1,2014,0.7290000000000001
CAN,SUR,1,2015,0.635731
CAN,SUR,1,2016,0.667196
CAN,SUR,1,2017,0.795
CAN,SUR,1,2018,0.814
CAN,SUR,1,2019,0.886
CAN,SUR,2,2010,0.002013
CAN,SUR,2,2011,0.0027540000000000004
CAN,SUR,2,2012,0.016817
CAN,SUR,2,2013,0.016692
CAN,SUR,2,2014,0.012722
CAN,SUR,2,2015,0.0061589999999999995
CAN,SUR,2,2016,0.017994
CAN,SUR,2,2017,0.107489
CAN,SUR,2,2018,0.000238
CAN,SUR,2,2019,0.001104
CAN,SUR,3,2010,10.541352000000002
CAN,SUR,3,2011,13.350026999999997
CAN,SUR,3,2012,22.880412999999987
CAN,SUR,3,2013,12.891949999999996
CAN,SUR,3,2014,9.157981000000003
CAN,SUR,3,2015,46.39053900000002
CAN,SUR,3,2016,24.332376
CAN,SUR,3,2017,17.899082000000007
CAN,SUR,3,2018,13.343581999999998
CAN,SUR,3,2019,21.806446000000005
CAN,URY,1,2010,5.6769620000000005
CAN,URY,1,2011,5.000356
CAN,URY,1,2012,3.139028
CAN,URY,1,2013,5.976061
CAN,URY,1,2014,3.665106
CAN,URY,1,2015,5.7334819999999995
CAN,URY,1,2016,4.979017
CAN,URY,1,2017,5.399
CAN,URY,1,2018,5.590337000000001
CAN,URY,1,2019,4.050050000000001
CAN,URY,2,2010,0.828502
CAN,URY,2,2011,0.434634
CAN,URY,2,2012,0.608514
CAN,URY,2,2013,0.732838
CAN,URY,2,2014,0.154918
CAN,URY,2,2015,0.374169
CAN,URY,2,2016,38.925692
CAN,URY,2,2017,0.33355
CAN,URY,2,2018,0.208014
CAN,URY,2,2019,0.306893
CAN,URY,3,2010,75.43077500000001
CAN,URY,3,2011,32.111425999999994
CAN,URY,3,2012,37.25971299999999
CAN,URY,3,2013,41.03116300000001
CAN,URY,3,2014,40.322101
CAN,URY,3,2015,48.85366099999999
CAN,URY,3,2016,34.192822
CAN,URY,3,2017,48.37982800000001
CAN,URY,3,2018,52.78810099999998
CAN,URY,3,2019,35.544909999999994
CAN,USA,1,2010,6283.799240000001
CAN,USA,1,2011,6824.433244999999
CAN,USA,1,2012,6832.553920999998
CAN,USA,1,2013,8009.887416000001
CAN,USA,1,2014,8510.973211
CAN,USA,1,2015,7387.787284
CAN,USA,1,2016,6580.185591000001
CAN,USA,1,2017,6765.994664999999
CAN,USA,1,2018,6973.459359999999
CAN,USA,1,2019,6935.535923
CAN,USA,2,2010,69288.538429
CAN,USA,2,2011,85154.781814
CAN,USA,2,2012,85692.45603
CAN,USA,2,2013,93274.704172
CAN,USA,2,2014,104813.94322600002
CAN,USA,2,2015,61896.302900999995
CAN,USA,2,2016,48866.357448
CAN,USA,2,2017,64899.757685000004
CAN,USA,2,2018,75498.191978
CAN,USA,2,2019,76829.36404899998
CAN,USA,3,2010,192054.456896
CAN,USA,3,2011,211579.30391699998
CAN,USA,3,2012,222384.37392100008
CAN,USA,3,2013,222667.59575299994
CAN,USA,3,2014,226053.71940400003
CAN,USA,3,2015,215008.022488
CAN,USA,3,2016,208340.01417399995
CAN,USA,3,2017,209520.2972630001
CAN,USA,3,2018,219174.38917699995
CAN,USA,3,2019,221640.25399700002
CAN,USA,4,2010,42677.900650024414
CAN,USA,4,2011,47417.59941864014
CAN,USA,4,2012,50772.199699401855
CAN,USA,4,2013,51275.90033721924
CAN,USA,4,2014,50146.90174865723
CAN,USA,4,2015,46790.399742126465
CAN,USA,4,2016,48176.600425720215
CAN,USA,4,2017,51999.899589538574
CAN,USA,4,2018,53471.09812164307
CAN,USA,4,2019,38674.0
CAN,VEN,1,2010,348.65938800000004
CAN,VEN,1,2011,388.00657599999994
CAN,VEN,1,2012,343.2000280000001
CAN,VEN,1,2013,506.898845
CAN,VEN,1,2014,486.24982
CAN,VEN,1,2015,417.839096
CAN,VEN,1,2016,190.66448
CAN,VEN,1,2017,147.267
CAN,VEN,1,2018,27.779
CAN,VEN,1,2019,60.537403
CAN,VEN,2,2010,14.418837
CAN,VEN,2,2011,11.299006
CAN,VEN,2,2012,7.261992
CAN,VEN,2,2013,7.597711
CAN,VEN,2,2014,33.343148
CAN,VEN,2,2015,2.22321
CAN,VEN,2,2016,2.383388
CAN,VEN,2,2017,2.440438
CAN,VEN,2,2018,0.952639
CAN,VEN,2,2019,0.419776
CAN,VEN,3,2010,196.92578899999995
CAN,VEN,3,2011,298.61899300000005
CAN,VEN,3,2012,276.796584
CAN,VEN,3,2013,238.18783500000015
CAN,VEN,3,2014,187.98452600000005
CAN,VEN,3,2015,134.52056600000003
CAN,VEN,3,2016,78.65761600000002
CAN,VEN,3,2017,80.162394
CAN,VEN,3,2018,48.64504600000001
CAN,VEN,3,2019,20.7651
CAN,VEN,4,2010,31.20000076293945
CAN,VEN,4,2011,34.29999923706055
CAN,VEN,4,2012,28.0
CAN,VEN,4,2013,25.39999961853027
CAN,VEN,4,2014,17.20000076293945
CAN,VEN,4,2015,15.60000038146973
CAN,VEN,4,2016,16.60000038146973
CAN,VEN,4,2017,19.29999923706055
CAN,VEN,4,2018,0.0
CAN,VEN,4,2019,0.0
CHL,ARG,1,2010,78.5019
CHL,ARG,1,2011,73.33854
CHL,ARG,1,2012,59.71553900000001
CHL,ARG,1,2013,59.322058000000006
CHL,ARG,1,2014,59.604909
CHL,ARG,1,2015,68.689937
CHL,ARG,1,2016,70.023751
CHL,ARG,1,2017,99.01949400000002
CHL,ARG,1,2018,66.10917599999999
CHL,ARG,1,2019,60.10994500000001
CHL,ARG,2,2010,4.386589
CHL,ARG,2,2011,11.403183
CHL,ARG,2,2012,11.986576
CHL,ARG,2,2013,10.787574000000001
CHL,ARG,2,2014,10.563737
CHL,ARG,2,2015,6.095011
CHL,ARG,2,2016,110.93719000000002
CHL,ARG,2,2017,106.174949
CHL,ARG,2,2018,88.154171
CHL,ARG,2,2019,25.784689999999998
CHL,ARG,3,2010,795.1706509999997
CHL,ARG,3,2011,991.8830280000003
CHL,ARG,3,2012,919.2670660000001
CHL,ARG,3,2013,874.4922670000003
CHL,ARG,3,2014,750.41608
CHL,ARG,3,2015,629.1042509999999
CHL,ARG,3,2016,478.9563599999999
CHL,ARG,3,2017,632.3868770000004
CHL,ARG,3,2018,520.0895219999996
CHL,ARG,3,2019,415.07238800000016
CHL,ARG,4,2010,370.27599906921387
CHL,ARG,4,2011,408.8592309951782
CHL,ARG,4,2012,520.7147512435914
CHL,ARG,4,2013,442.99998855590826
CHL,ARG,4,2014,328.2999954223633
CHL,ARG,4,2015,395.40000915527344
CHL,ARG,4,2016,383.79999923706055
CHL,ARG,4,2017,318.8999938964844
CHL,ARG,4,2018,363.5
CHL,ARG,4,2019,0.0
CHL,BOL,1,2010,5.330900999999999
CHL,BOL,1,2011,5.504741000000002
CHL,BOL,1,2012,6.526004000000001
CHL,BOL,1,2013,9.890502999999999
CHL,BOL,1,2014,12.177005000000001
CHL,BOL,1,2015,13.294905000000002
CHL,BOL,1,2016,20.351048999999996
CHL,BOL,1,2017,16.847403000000003
CHL,BOL,1,2018,17.176677
CHL,BOL,1,2019,16.620397
CHL,BOL,2,2010,0.633094
CHL,BOL,2,2011,0.22759200000000002
CHL,BOL,2,2012,0.365046
CHL,BOL,2,2013,0.620498
CHL,BOL,2,2014,0.6987070000000001
CHL,BOL,2,2015,0.536637
CHL,BOL,2,2016,0.711528
CHL,BOL,2,2017,0.627244
CHL,BOL,2,2018,0.485492
CHL,BOL,2,2019,0.382974
CHL,BOL,3,2010,290.561804
CHL,BOL,3,2011,306.89040500000004
CHL,BOL,3,2012,406.1571550000001
CHL,BOL,3,2013,595.1249379999998
CHL,BOL,3,2014,426.3514740000001
CHL,BOL,3,2015,442.0696040000001
CHL,BOL,3,2016,339.72417200000007
CHL,BOL,3,2017,344.0332519999999
CHL,BOL,3,2018,450.675428
CHL,BOL,3,2019,451.8262529999999
CHL,BOL,4,2010,37.70000076293945
CHL,BOL,4,2011,36.40000152587891
CHL,BOL,4,2012,37.5
CHL,BOL,4,2013,48.40000152587891
CHL,BOL,4,2014,50.90000152587891
CHL,BOL,4,2015,53.5
CHL,BOL,4,2016,54.70000076293945
CHL,BOL,4,2017,45.59999847412109
CHL,BOL,4,2018,52.29999923706055
CHL,BRA,1,2010,373.50272699999994
CHL,BRA,1,2011,402.00952500000005
CHL,BRA,1,2012,224.33506699999998
CHL,BRA,1,2013,235.946959
CHL,BRA,1,2014,240.801854
CHL,BRA,1,2015,232.125797
CHL,BRA,1,2016,245.45756300000002
CHL,BRA,1,2017,207.589575
CHL,BRA,1,2018,205.77993200000003
CHL,BRA,1,2019,183.129571
CHL,BRA,2,2010,1081.451855
CHL,BRA,2,2011,1083.883114
CHL,BRA,2,2012,560.866951
CHL,BRA,2,2013,898.649661
CHL,BRA,2,2014,892.411599
CHL,BRA,2,2015,786.616618
CHL,BRA,2,2016,458.393162
CHL,BRA,2,2017,584.080605
CHL,BRA,2,2018,454.770219
CHL,BRA,2,2019,556.491835
CHL,BRA,3,2010,2911.857921000002
CHL,BRA,3,2011,3222.857248000001
CHL,BRA,3,2012,3325.302449
CHL,BRA,3,2013,2982.181781999999
CHL,BRA,3,2014,2630.4990009999997
CHL,BRA,3,2015,2138.669757
CHL,BRA,3,2016,1876.1477739999996
CHL,BRA,3,2017,2278.6484799999976
CHL,BRA,3,2018,2329.5900049999996
CHL,BRA,3,2019,2035.886669
CHL,BRA,4,2010,572.6000003814697
CHL,BRA,4,2011,637.7000122070312
CHL,BRA,4,2012,825.3000001907349
CHL,BRA,4,2013,866.7000122070312
CHL,BRA,4,2014,581.699987411499
CHL,BRA,4,2015,366.0000057220459
CHL,BRA,4,2016,281.5
CHL,BRA,4,2017,268.20000648498535
CHL,BRA,4,2018,319.79999351501465
CHL,BRA,4,2019,0.0
CHL,CAN,1,2010,341.898542
CHL,CAN,1,2011,351.67304
CHL,CAN,1,2012,347.202147
CHL,CAN,1,2013,396.66258600000003
CHL,CAN,1,2014,342.599758
CHL,CAN,1,2015,297.16296200000005
CHL,CAN,1,2016,310.698223
CHL,CAN,1,2017,263.57319399999994
CHL,CAN,1,2018,279.18291999999997
CHL,CAN,1,2019,246.68825
CHL,CAN,2,2010,108.07024799999999
CHL,CAN,2,2011,63.033283999999995
CHL,CAN,2,2012,50.754132999999996
CHL,CAN,2,2013,28.230779
CHL,CAN,2,2014,67.83044100000001
CHL,CAN,2,2015,8.901491
CHL,CAN,2,2016,8.137602999999999
CHL,CAN,2,2017,16.873655000000003
CHL,CAN,2,2018,67.885855
CHL,CAN,2,2019,79.255653
CHL,CAN,3,2010,1359.465574
CHL,CAN,3,2011,1514.0381789999994
CHL,CAN,3,2012,1284.452857
CHL,CAN,3,2013,1273.601736
CHL,CAN,3,2014,1237.98201
CHL,CAN,3,2015,1234.482139
CHL,CAN,3,2016,966.0285460000005
CHL,CAN,3,2017,1275.9116119999999
CHL,CAN,3,2018,1037.7515699999997
CHL,CAN,3,2019,898.8874639999998
CHL,CAN,4,2010,54.30000114440918
CHL,CAN,4,2011,49.0
CHL,CAN,4,2012,47.69999885559082
CHL,CAN,4,2013,61.600001096725464
CHL,CAN,4,2014,40.10000157356262
CHL,CAN,4,2015,22.400000154972076
CHL,CAN,4,2016,30.70000034570694
CHL,CAN,4,2017,25.199999928474426
CHL,CAN,4,2018,13.999999761581424
CHL,CAN,4,2019,0.0
CHL,CHL,1,2010,2553.8129999999996
CHL,CHL,1,2011,3237.439
CHL,CHL,1,2012,4555.004
CHL,CHL,1,2013,5642.766000000001
CHL,CHL,1,2014,5227.602999999999
CHL,CHL,1,2015,5131.821999999999
CHL,CHL,1,2016,5349.358
CHL,CHL,1,2017,5883.14
CHL,CHL,1,2018,5895.563999999999
CHL,CHL,1,2019,3594.959
CHL,CHL,3,2010,6646.579057999998
CHL,CHL,3,2011,7810.8786789999995
CHL,CHL,3,2012,6066.176919000001
CHL,CHL,3,2013,14079.220497999999
CHL,CHL,3,2014,12811.077694999998
CHL,CHL,3,2015,15028.968815999999
CHL,CHL,3,2016,13518.932698000002
CHL,CHL,3,2017,1732.803328
CHL,CHL,4,2013,261077.703125
CHL,CHL,4,2014,240601.57470703125
CHL,CHL,4,2015,225526.3515625
CHL,CHL,4,2016,231416.18212890625
CHL,CHL,4,2017,252068.3671875
CHL,CHL,4,2018,272495.12890625
CHL,CHL,4,2019,261303.20556640625
CHL,COL,1,2010,135.13887899999997
CHL,COL,1,2011,149.37227499999997
CHL,COL,1,2012,180.40885600000001
CHL,COL,1,2013,185.55738500000004
CHL,COL,1,2014,182.47374200000002
CHL,COL,1,2015,146.12394199999997
CHL,COL,1,2016,134.937991
CHL,COL,1,2017,142.753577
CHL,COL,1,2018,149.25790699999996
CHL,COL,1,2019,141.28505199999998
CHL,COL,2,2010,3.041551
CHL,COL,2,2011,3.7629569999999997
CHL,COL,2,2012,3.091837
CHL,COL,2,2013,2.7451470000000002
CHL,COL,2,2014,3.488816
CHL,COL,2,2015,2.963029
CHL,COL,2,2016,1.819909
CHL,COL,2,2017,0.332073
CHL,COL,2,2018,0.041032
CHL,COL,2,2019,0.042926
CHL,COL,3,2010,604.2622070000006
CHL,COL,3,2011,756.0747439999996
CHL,COL,3,2012,794.8606069999997
CHL,COL,3,2013,736.672711
CHL,COL,3,2014,768.567715
CHL,COL,3,2015,647.7307170000005
CHL,COL,3,2016,602.0190830000004
CHL,COL,3,2017,566.6477099999996
CHL,COL,3,2018,591.319342
CHL,COL,3,2019,527.582925
CHL,COL,4,2010,74.49999952316284
CHL,COL,4,2011,97.09999847412108
CHL,COL,4,2012,130.2000026702881
CHL,COL,4,2013,157.30000114440918
CHL,COL,4,2014,145.0
CHL,COL,4,2015,139.10000228881836
CHL,COL,4,2016,130.49999618530273
CHL,COL,4,2017,106.0
CHL,COL,4,2018,137.0999994277954
CHL,COL,4,2019,0.0
CHL,ECU,1,2010,82.841391
CHL,ECU,1,2011,86.824398
CHL,ECU,1,2012,100.700695
CHL,ECU,1,2013,113.21056899999999
CHL,ECU,1,2014,116.23443200000001
CHL,ECU,1,2015,87.78917799999998
CHL,ECU,1,2016,69.81412399999999
CHL,ECU,1,2017,97.402144
CHL,ECU,1,2018,107.37216399999998
CHL,ECU,1,2019,108.51107499999999
CHL,ECU,2,2010,1.00691
CHL,ECU,2,2011,0.395779
CHL,ECU,2,2012,0.342777
CHL,ECU,2,2013,0.296428
CHL,ECU,2,2014,0.417657
CHL,ECU,2,2015,0.280945
CHL,ECU,2,2016,0.349038
CHL,ECU,2,2017,0.322228
CHL,ECU,2,2018,0.42076
CHL,ECU,2,2019,0.205531
CHL,ECU,3,2010,479.550112
CHL,ECU,3,2011,443.68405099999995
CHL,ECU,3,2012,531.8849059999997
CHL,ECU,3,2013,460.5185080000001
CHL,ECU,3,2014,411.6354339999999
CHL,ECU,3,2015,411.05587699999995
CHL,ECU,3,2016,362.6154530000003
CHL,ECU,3,2017,402.12447899999995
CHL,ECU,3,2018,403.22820500000006
CHL,ECU,3,2019,350.4407729999999
CHL,ECU,4,2010,91.30000019073486
CHL,ECU,4,2011,82.00000286102295
CHL,ECU,4,2012,51.4000015258789
CHL,ECU,4,2013,41.69999885559082
CHL,ECU,4,2014,52.19999885559082
CHL,ECU,4,2015,33.79999923706055
CHL,ECU,4,2016,56.5
CHL,ECU,4,2017,72.19999885559082
CHL,ECU,4,2018,89.10000324249268
CHL,ECU,4,2019,0.0
CHL,GUY,1,2010,0.5720000000000001
CHL,GUY,1,2011,0.064
CHL,GUY,1,2012,0.134
CHL,GUY,1,2013,0.129
CHL,GUY,1,2014,0.165
CHL,GUY,1,2015,0.064
CHL,GUY,1,2016,0.08600000000000001
CHL,GUY,1,2017,0.045
CHL,GUY,1,2018,0.189
CHL,GUY,1,2019,0.10099999999999999
CHL,GUY,2,2010,0.018363
CHL,GUY,2,2011,0.049326999999999996
CHL,GUY,2,2012,0.003544
CHL,GUY,2,2013,0.0
CHL,GUY,2,2014,0.0
CHL,GUY,2,2015,0.0
CHL,GUY,2,2016,0.003715
CHL,GUY,2,2017,0.0
CHL,GUY,2,2018,0.0
CHL,GUY,2,2019,0.0
CHL,GUY,3,2010,2.6194200000000007
CHL,GUY,3,2011,4.6484689999999995
CHL,GUY,3,2012,1.2513029999999996
CHL,GUY,3,2013,1.406137
CHL,GUY,3,2014,3.0436439999999996
CHL,GUY,3,2015,10.867070000000002
CHL,GUY,3,2016,4.230118
CHL,GUY,3,2017,3.692964
CHL,GUY,3,2018,9.267533
CHL,GUY,3,2019,5.452472
CHL,MEX,1,2010,161.14775099999997
CHL,MEX,1,2011,212.27213599999996
CHL,MEX,1,2012,159.75910400000004
CHL,MEX,1,2013,161.97550999999999
CHL,MEX,1,2014,152.469299
CHL,MEX,1,2015,169.301326
CHL,MEX,1,2016,145.653105
CHL,MEX,1,2017,141.94579
CHL,MEX,1,2018,156.20488199999997
CHL,MEX,1,2019,172.551761
CHL,MEX,2,2010,18.53762
CHL,MEX,2,2011,32.432126
CHL,MEX,2,2012,71.408979
CHL,MEX,2,2013,42.05527
CHL,MEX,2,2014,26.07308
CHL,MEX,2,2015,2.622873
CHL,MEX,2,2016,26.523948
CHL,MEX,2,2017,39.336053
CHL,MEX,2,2018,99.524841
CHL,MEX,2,2019,173.60683699999998
CHL,MEX,3,2010,1579.7427529999998
CHL,MEX,3,2011,1663.6052909999996
CHL,MEX,3,2012,1255.904569
CHL,MEX,3,2013,1250.361343
CHL,MEX,3,2014,873.1814789999995
CHL,MEX,3,2015,849.3651989999996
CHL,MEX,3,2016,733.0763999999996
CHL,MEX,3,2017,777.3079669999998
CHL,MEX,3,2018,833.6766810000004
CHL,MEX,3,2019,874.2243270000002
CHL,MEX,4,2010,193.00000381469727
CHL,MEX,4,2011,211.0999984741211
CHL,MEX,4,2012,200.80000686645505
CHL,MEX,4,2013,189.20000457763672
CHL,MEX,4,2014,137.70000171661377
CHL,MEX,4,2015,88.50000095367433
CHL,MEX,4,2016,89.0999984741211
CHL,MEX,4,2017,97.40000057220459
CHL,MEX,4,2018,101.50000381469727
CHL,MEX,4,2019,0.0
CHL,PER,1,2010,84.36266400000001
CHL,PER,1,2011,84.80232900000001
CHL,PER,1,2012,84.84406999999999
CHL,PER,1,2013,92.25626199999999
CHL,PER,1,2014,95.932965
CHL,PER,1,2015,94.95082500000001
CHL,PER,1,2016,99.334376
CHL,PER,1,2017,127.47892000000003
CHL,PER,1,2018,133.00962599999997
CHL,PER,1,2019,120.29286499999999
CHL,PER,2,2010,7.153815999999999
CHL,PER,2,2011,33.208599
CHL,PER,2,2012,2.9567379999999996
CHL,PER,2,2013,2.471502
CHL,PER,2,2014,13.743993
CHL,PER,2,2015,2.066025
CHL,PER,2,2016,11.432601
CHL,PER,2,2017,8.070226
CHL,PER,2,2018,31.749546
CHL,PER,2,2019,41.651402
CHL,PER,3,2010,959.6597430000002
CHL,PER,3,2011,1220.532187
CHL,PER,3,2012,1169.0538680000002
CHL,PER,3,2013,1252.237570000001
CHL,PER,3,2014,1194.4371240000003
CHL,PER,3,2015,1131.9986729999996
CHL,PER,3,2016,1065.8500580000002
CHL,PER,3,2017,1090.8019190000002
CHL,PER,3,2018,1245.7215139999992
CHL,PER,3,2019,1212.9835930000006
CHL,PER,4,2010,478.00000286102295
CHL,PER,4,2011,548.7000064849854
CHL,PER,4,2012,477.6000099182129
CHL,PER,4,2013,463.0000038146972
CHL,PER,4,2014,374.8999938964844
CHL,PER,4,2015,321.4000015258789
CHL,PER,4,2016,301.4000091552734
CHL,PER,4,2017,301.200008392334
CHL,PER,4,2018,438.8000068664551
CHL,PER,4,2019,0.0
CHL,PRY,1,2010,1.729784
CHL,PRY,1,2011,1.999863
CHL,PRY,1,2012,2.199272
CHL,PRY,1,2013,3.1097129999999997
CHL,PRY,1,2014,4.03942
CHL,PRY,1,2015,4.5252799999999995
CHL,PRY,1,2016,4.871333000000001
CHL,PRY,1,2017,3.4830189999999996
CHL,PRY,1,2018,3.834017
CHL,PRY,1,2019,3.281434999999999
CHL,PRY,2,2010,0.014991
CHL,PRY,2,2011,0.00068
CHL,PRY,2,2012,0.5300619999999999
CHL,PRY,2,2013,0.087415
CHL,PRY,2,2014,0.367157
CHL,PRY,2,2015,0.001727
CHL,PRY,2,2016,0.000812
CHL,PRY,2,2017,0.661698
CHL,PRY,2,2018,1.799736
CHL,PRY,2,2019,1.101838
CHL,PRY,3,2010,127.08979400000003
CHL,PRY,3,2011,153.88013300000003
CHL,PRY,3,2012,152.47141000000002
CHL,PRY,3,2013,150.35658800000002
CHL,PRY,3,2014,167.69031299999997
CHL,PRY,3,2015,160.09106600000007
CHL,PRY,3,2016,135.43041399999993
CHL,PRY,3,2017,149.35029899999998
CHL,PRY,3,2018,137.25824200000005
CHL,PRY,3,2019,419.170429
CHL,SUR,1,2010,0.0
CHL,SUR,1,2011,0.0
CHL,SUR,1,2012,0.0
CHL,SUR,1,2013,0.0
CHL,SUR,1,2014,0.0
CHL,SUR,1,2015,0.0
CHL,SUR,1,2016,0.0
CHL,SUR,1,2017,0.0
CHL,SUR,1,2018,0.0
CHL,SUR,1,2019,0.00106
CHL,SUR,3,2010,1.1951769999999997
CHL,SUR,3,2011,1.95394
CHL,SUR,3,2012,6.603957000000001
CHL,SUR,3,2013,4.853280000000001
CHL,SUR,3,2014,2.1423750000000004
CHL,SUR,3,2015,1.7438089999999997
CHL,SUR,3,2016,1.308586
CHL,SUR,3,2017,2.455852
CHL,SUR,3,2018,1.947664
CHL,SUR,3,2019,25.710638
CHL,URY,1,2010,7.0039750000000005
CHL,URY,1,2011,10.731318
CHL,URY,1,2012,9.899999999999999
CHL,URY,1,2013,9.791233
CHL,URY,1,2014,9.45
CHL,URY,1,2015,11.006
CHL,URY,1,2016,10.149999999999999
CHL,URY,1,2017,13.338999999999999
CHL,URY,1,2018,15.429202
CHL,URY,1,2019,13.754
CHL,URY,2,2010,4.770303
CHL,URY,2,2011,3.854452
CHL,URY,2,2012,5.39723
CHL,URY,2,2013,5.625939
CHL,URY,2,2014,1.069816
CHL,URY,2,2015,5.554896
CHL,URY,2,2016,3.430691
CHL,URY,2,2017,5.627373
CHL,URY,2,2018,3.696276
CHL,URY,2,2019,5.003568
CHL,URY,3,2010,105.28926599999998
CHL,URY,3,2011,124.95574800000004
CHL,URY,3,2012,128.39177400000003
CHL,URY,3,2013,166.78554699999995
CHL,URY,3,2014,132.10485400000002
CHL,URY,3,2015,125.64632699999999
CHL,URY,3,2016,108.89014999999993
CHL,URY,3,2017,100.792165
